ticker,name,sector,sub_industry,group,fiscal_year,filing_date,accession_number,extraction_method,data_quality,mda_word_count,ai_keyword_hits,ai_density_per1k,speculative_hits,speculative_score,operational_hits,operational_score,spec_vs_oper_ratio,ai_density_2023,status
EFX,Equifax,Industrials,Research & Consulting Services,treatment,2019,2020-02-20,0000033185-20-000011,tenk_management_discussion,HIGH,13342.0,1.0,0.075,0.0,0.0,1.0,0.075,0.0,0.1732,ok
EFX,Equifax,Industrials,Research & Consulting Services,treatment,2020,2021-02-25,0000033185-21-000025,tenk_management_discussion,HIGH,14088.0,1.0,0.071,0.0,0.0,1.0,0.071,0.0,0.1732,ok
EFX,Equifax,Industrials,Research & Consulting Services,treatment,2021,2022-02-24,0000033185-22-000014,tenk_management_discussion,HIGH,12891.0,1.0,0.0776,0.0,0.0,1.0,0.0776,0.0,0.1732,ok
EFX,Equifax,Industrials,Research & Consulting Services,treatment,2022,2023-02-23,0000033185-23-000012,tenk_management_discussion,HIGH,11602.0,1.0,0.0862,0.0,0.0,1.0,0.0862,0.0,0.1732,ok
EFX,Equifax,Industrials,Research & Consulting Services,treatment,2023,2024-02-22,0000033185-24-000017,tenk_management_discussion,HIGH,11518.0,1.0,0.0868,0.0,0.0,1.0,0.0868,0.0,0.1732,ok
EFX,Equifax,Industrials,Research & Consulting Services,treatment,2024,2025-02-20,0000033185-25-000025,tenk_management_discussion,HIGH,11152.0,1.0,0.0897,0.0,0.0,1.0,0.0897,0.0,0.1732,ok
FFIV,"F5, Inc.",Information Technology,Communications Equipment,treatment,2018,2018-11-21,0001048695-18-000031,tenk_management_discussion,HIGH,6883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105,ok
FFIV,"F5, Inc.",Information Technology,Communications Equipment,treatment,2019,2019-11-15,0001048695-19-000034,tenk_management_discussion,HIGH,5708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105,ok
FFIV,"F5, Inc.",Information Technology,Communications Equipment,treatment,2020,2020-11-19,0001048695-20-000041,tenk_management_discussion,HIGH,6394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105,ok
FFIV,"F5, Inc.",Information Technology,Communications Equipment,treatment,2021,2021-11-16,0001048695-21-000044,tenk_management_discussion,HIGH,6138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105,ok
FFIV,"F5, Inc.",Information Technology,Communications Equipment,treatment,2022,2022-11-15,0001048695-22-000033,tenk_management_discussion,HIGH,5624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105,ok
FFIV,"F5, Inc.",Information Technology,Communications Equipment,treatment,2023,2023-11-14,0001048695-23-000039,tenk_management_discussion,HIGH,5366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105,ok
FFIV,"F5, Inc.",Information Technology,Communications Equipment,treatment,2024,2024-11-18,0001048695-24-000185,tenk_management_discussion,HIGH,5281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105,ok
FDS,FactSet,Financials,Financial Exchanges & Data,treatment,2018,2018-10-30,0001437749-18-019028,tenk_management_discussion,HIGH,13667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828,ok
FDS,FactSet,Financials,Financial Exchanges & Data,treatment,2019,2019-10-30,0001437749-19-020894,tenk_management_discussion,HIGH,13397.0,1.0,0.0746,0.0,0.0,1.0,0.0746,0.0,0.2828,ok
FDS,FactSet,Financials,Financial Exchanges & Data,treatment,2020,2020-10-29,0001013237-20-000153,tenk_management_discussion,HIGH,10716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828,ok
FDS,FactSet,Financials,Financial Exchanges & Data,treatment,2021,2021-10-22,0001013237-21-000142,tenk_management_discussion,HIGH,10159.0,2.0,0.1969,0.0,0.0,0.0,0.0,0.0,0.2828,ok
FDS,FactSet,Financials,Financial Exchanges & Data,treatment,2022,2022-10-21,0001013237-22-000159,tenk_management_discussion,HIGH,11348.0,2.0,0.1762,1.0,0.0881,0.0,0.0,2.0,0.2828,ok
FDS,FactSet,Financials,Financial Exchanges & Data,treatment,2023,2023-10-27,0001013237-23-000128,tenk_management_discussion,HIGH,10460.0,1.0,0.0956,0.0,0.0,0.0,0.0,0.0,0.2828,ok
FDS,FactSet,Financials,Financial Exchanges & Data,treatment,2024,2024-10-29,0001013237-24-000141,tenk_management_discussion,HIGH,9615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828,ok
FICO,Fair Isaac,Information Technology,Application Software,treatment,2018,2018-11-09,0000814547-18-000010,tenk_management_discussion,HIGH,11934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,ok
FICO,Fair Isaac,Information Technology,Application Software,treatment,2019,2019-11-08,0000814547-19-000016,tenk_management_discussion,HIGH,10490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,ok
FICO,Fair Isaac,Information Technology,Application Software,treatment,2020,2020-11-12,0000814547-20-000012,tenk_management_discussion,HIGH,10774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,ok
FICO,Fair Isaac,Information Technology,Application Software,treatment,2021,2021-11-10,0000814547-21-000019,tenk_management_discussion,HIGH,10479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,ok
FICO,Fair Isaac,Information Technology,Application Software,treatment,2022,2022-11-09,0000814547-22-000016,tenk_management_discussion,HIGH,10090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,ok
FICO,Fair Isaac,Information Technology,Application Software,treatment,2023,2023-11-08,0000814547-23-000022,tenk_management_discussion,HIGH,7647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,ok
FICO,Fair Isaac,Information Technology,Application Software,treatment,2024,2024-11-06,0001628280-24-045719,tenk_management_discussion,HIGH,7355.0,1.0,0.136,0.0,0.0,0.0,0.0,0.0,0.549,ok
FDX,FedEx,Industrials,Air Freight & Logistics,treatment,2018,2018-07-16,0001564590-18-016877,regex_html,MEDIUM,72262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948,ok
FDX,FedEx,Industrials,Air Freight & Logistics,treatment,2019,2019-08-15,0001193125-19-222475,full_text_fallback,LOW,10446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948,ok
FDX,FedEx,Industrials,Air Freight & Logistics,treatment,2020,2020-07-20,0001564590-20-032775,regex_html,MEDIUM,48009.0,10.0,0.2083,4.0,0.0833,8.0,0.1666,0.5,0.0948,ok
FDX,FedEx,Industrials,Air Freight & Logistics,treatment,2021,2021-07-19,0001564590-21-037031,tenk_management_discussion,HIGH,16089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948,ok
FDX,FedEx,Industrials,Air Freight & Logistics,treatment,2022,2022-07-18,0000950170-22-012762,tenk_management_discussion,HIGH,13259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948,ok
FDX,FedEx,Industrials,Air Freight & Logistics,treatment,2023,2023-07-17,0000950170-23-033201,tenk_management_discussion,HIGH,13130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948,ok
FDX,FedEx,Industrials,Air Freight & Logistics,treatment,2024,2024-07-15,0000950170-24-083577,tenk_management_discussion,HIGH,13155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948,ok
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,middle,2018,2019-02-21,0001136893-19-000008,tenk_management_discussion,HIGH,9908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,ok
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,middle,2019,2020-02-20,0001136893-20-000032,tenk_management_discussion,HIGH,8658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,ok
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,middle,2020,2021-02-18,0001136893-21-000025,tenk_management_discussion,HIGH,8151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,ok
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,middle,2021,2022-02-23,0001136893-22-000038,tenk_management_discussion,HIGH,7028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,ok
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,middle,2022,2023-02-27,0001136893-23-000028,tenk_management_discussion,HIGH,7466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,ok
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,middle,2023,2024-02-26,0001136893-24-000015,tenk_management_discussion,HIGH,6890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,ok
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,middle,2024,2025-02-13,0001136893-25-000014,tenk_management_discussion,HIGH,6884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,ok
FTNT,Fortinet,Information Technology,Systems Software,middle,2018,2019-02-27,0001262039-19-000006,tenk_management_discussion,HIGH,10659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911,ok
FTNT,Fortinet,Information Technology,Systems Software,middle,2019,2020-02-26,0001262039-20-000011,tenk_management_discussion,HIGH,8618.0,1.0,0.116,1.0,0.116,0.0,0.0,2.0,0.1911,ok
FTNT,Fortinet,Information Technology,Systems Software,middle,2020,2021-02-19,0001262039-21-000008,tenk_management_discussion,HIGH,9606.0,2.0,0.2082,2.0,0.2082,0.0,0.0,2.0,0.1911,ok
FTNT,Fortinet,Information Technology,Systems Software,middle,2021,2022-02-25,0001262039-22-000008,tenk_management_discussion,HIGH,10288.0,3.0,0.2916,1.0,0.0972,1.0,0.0972,1.0,0.1911,ok
FTNT,Fortinet,Information Technology,Systems Software,middle,2022,2023-02-24,0001262039-23-000010,tenk_management_discussion,HIGH,10724.0,2.0,0.1865,0.0,0.0,1.0,0.0932,0.0,0.1911,ok
FTNT,Fortinet,Information Technology,Systems Software,middle,2023,2024-02-26,0001262039-24-000014,tenk_management_discussion,HIGH,9365.0,4.0,0.4271,1.0,0.1068,2.0,0.2136,0.5,0.1911,ok
FTNT,Fortinet,Information Technology,Systems Software,middle,2024,2025-02-21,0001262039-25-000011,tenk_management_discussion,HIGH,10157.0,11.0,1.083,1.0,0.0985,3.0,0.2954,0.3333,0.1911,ok
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,control,2018,,,year_not_found,FAILED,,,,,,,,,0.056,not_found
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,control,2019,2019-08-09,0001564590-19-031285,tenk_management_discussion,HIGH,9770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,control,2020,2020-08-10,0001564590-20-038975,tenk_management_discussion,HIGH,13245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,control,2021,2021-08-10,0001564590-21-043103,tenk_management_discussion,HIGH,12074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,control,2022,2022-08-12,0001628280-22-022584,tenk_management_discussion,HIGH,10526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,control,2023,2023-08-11,0001628280-23-029065,tenk_management_discussion,HIGH,10068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,control,2024,2024-08-08,0001628280-24-036123,tenk_management_discussion,HIGH,10070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,control,2018,,,year_not_found,FAILED,,,,,,,,,0.056,not_found
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,control,2019,2019-08-09,0001564590-19-031285,tenk_management_discussion,HIGH,9770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,control,2020,2020-08-10,0001564590-20-038975,tenk_management_discussion,HIGH,13245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,control,2021,2021-08-10,0001564590-21-043103,tenk_management_discussion,HIGH,12074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,control,2022,2022-08-12,0001628280-22-022584,tenk_management_discussion,HIGH,10526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,control,2023,2023-08-11,0001628280-23-029065,tenk_management_discussion,HIGH,10068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,control,2024,2024-08-08,0001628280-24-036123,tenk_management_discussion,HIGH,10070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,ok
IT,Gartner,Information Technology,IT Consulting & Other Services,control,2018,2019-02-22,0000749251-19-000005,tenk_management_discussion,HIGH,9235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,ok
IT,Gartner,Information Technology,IT Consulting & Other Services,control,2019,2020-02-19,0000749251-20-000008,tenk_management_discussion,HIGH,7819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,ok
IT,Gartner,Information Technology,IT Consulting & Other Services,control,2020,2021-02-24,0000749251-21-000010,tenk_management_discussion,HIGH,8131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,ok
IT,Gartner,Information Technology,IT Consulting & Other Services,control,2021,2022-02-23,0000749251-22-000006,tenk_management_discussion,HIGH,6589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,ok
IT,Gartner,Information Technology,IT Consulting & Other Services,control,2022,2023-02-16,0000749251-23-000006,tenk_management_discussion,HIGH,6246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,ok
IT,Gartner,Information Technology,IT Consulting & Other Services,control,2023,2024-02-15,0000749251-24-000006,tenk_management_discussion,HIGH,5806.0,1.0,0.1722,1.0,0.1722,0.0,0.0,2.0,0.0502,ok
IT,Gartner,Information Technology,IT Consulting & Other Services,control,2024,2025-02-13,0000749251-25-000008,tenk_management_discussion,HIGH,5842.0,1.0,0.1712,1.0,0.1712,0.0,0.0,2.0,0.0502,ok
GE,GE Aerospace,Industrials,Aerospace & Defense,middle,2018,2019-02-26,0000040545-19-000014,tenk_management_discussion,HIGH,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,ok
GE,GE Aerospace,Industrials,Aerospace & Defense,middle,2019,2020-02-24,0000040545-20-000009,tenk_management_discussion,HIGH,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,ok
GE,GE Aerospace,Industrials,Aerospace & Defense,middle,2020,2021-02-12,0000040545-21-000011,tenk_management_discussion,HIGH,39795.0,2.0,0.0503,0.0,0.0,2.0,0.0503,0.0,0.0332,ok
GE,GE Aerospace,Industrials,Aerospace & Defense,middle,2021,2022-02-11,0000040545-22-000008,tenk_management_discussion,HIGH,34313.0,1.0,0.0291,0.0,0.0,1.0,0.0291,0.0,0.0332,ok
GE,GE Aerospace,Industrials,Aerospace & Defense,middle,2022,2023-02-10,0000040545-23-000023,tenk_management_discussion,HIGH,29579.0,1.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0332,ok
GE,GE Aerospace,Industrials,Aerospace & Defense,middle,2023,2024-02-02,0000040545-24-000027,tenk_management_discussion,HIGH,29069.0,4.0,0.1376,2.0,0.0688,0.0,0.0,2.0,0.0332,ok
GE,GE Aerospace,Industrials,Aerospace & Defense,middle,2024,2025-02-03,0000040545-25-000015,tenk_management_discussion,HIGH,24470.0,5.0,0.2043,3.0,0.1226,0.0,0.0,2.0,0.0332,ok
GEHC,GE HealthCare,Health Care,Health Care Equipment,treatment,2018,,,year_not_found,FAILED,,,,,,,,,0.3126,not_found
GEHC,GE HealthCare,Health Care,Health Care Equipment,treatment,2019,,,year_not_found,FAILED,,,,,,,,,0.3126,not_found
GEHC,GE HealthCare,Health Care,Health Care Equipment,treatment,2020,,,year_not_found,FAILED,,,,,,,,,0.3126,not_found
GEHC,GE HealthCare,Health Care,Health Care Equipment,treatment,2021,,,year_not_found,FAILED,,,,,,,,,0.3126,not_found
GEHC,GE HealthCare,Health Care,Health Care Equipment,treatment,2022,2023-02-15,0001932393-23-000025,tenk_management_discussion,HIGH,9482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3126,ok
GEHC,GE HealthCare,Health Care,Health Care Equipment,treatment,2023,2024-02-06,0001932393-24-000013,tenk_management_discussion,HIGH,7794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3126,ok
GEHC,GE HealthCare,Health Care,Health Care Equipment,treatment,2024,2025-02-13,0001932393-25-000005,tenk_management_discussion,HIGH,8611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3126,ok
GEN,Gen Digital,Information Technology,Systems Software,middle,2018,2019-05-24,0000849399-19-000005,tenk_management_discussion,HIGH,5844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,ok
GEN,Gen Digital,Information Technology,Systems Software,middle,2019,2020-05-28,0000849399-20-000004,tenk_management_discussion,HIGH,6496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,ok
GEN,Gen Digital,Information Technology,Systems Software,middle,2020,2021-05-21,0000849399-21-000010,tenk_management_discussion,HIGH,6363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,ok
GEN,Gen Digital,Information Technology,Systems Software,middle,2021,2022-05-20,0000849399-22-000013,tenk_management_discussion,HIGH,6166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,ok
GEN,Gen Digital,Information Technology,Systems Software,middle,2022,2023-05-25,0000849399-23-000014,tenk_management_discussion,HIGH,6247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,ok
GEN,Gen Digital,Information Technology,Systems Software,middle,2023,2024-05-16,0000849399-24-000036,tenk_management_discussion,HIGH,5295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,ok
GEN,Gen Digital,Information Technology,Systems Software,middle,2024,2025-05-15,0000849399-25-000033,tenk_management_discussion,HIGH,4993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,ok
GD,General Dynamics,Industrials,Aerospace & Defense,treatment,2018,2019-02-13,0000040533-19-000010,tenk_management_discussion,HIGH,10673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,ok
GD,General Dynamics,Industrials,Aerospace & Defense,treatment,2019,2020-02-10,0000040533-20-000015,tenk_management_discussion,HIGH,8824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,ok
GD,General Dynamics,Industrials,Aerospace & Defense,treatment,2020,2021-02-09,0000040533-21-000010,tenk_management_discussion,HIGH,9286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,ok
GD,General Dynamics,Industrials,Aerospace & Defense,treatment,2021,2022-02-09,0000040533-22-000007,tenk_management_discussion,HIGH,7941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,ok
GD,General Dynamics,Industrials,Aerospace & Defense,treatment,2022,2023-02-07,0000040533-23-000014,tenk_management_discussion,HIGH,7805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,ok
GD,General Dynamics,Industrials,Aerospace & Defense,treatment,2023,2024-02-08,0000040533-24-000007,tenk_management_discussion,HIGH,7516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,ok
GD,General Dynamics,Industrials,Aerospace & Defense,treatment,2024,2025-02-07,0000040533-25-000008,tenk_management_discussion,HIGH,7635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,ok
GPN,Global Payments,Financials,Transaction & Payment Processing Services,middle,2018,2019-02-21,0001123360-19-000008,tenk_management_discussion,HIGH,10414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,ok
GPN,Global Payments,Financials,Transaction & Payment Processing Services,middle,2019,2020-02-21,0001123360-20-000009,tenk_management_discussion,HIGH,7936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,ok
GPN,Global Payments,Financials,Transaction & Payment Processing Services,middle,2020,2021-02-19,0001123360-21-000009,tenk_management_discussion,HIGH,9445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,ok
GPN,Global Payments,Financials,Transaction & Payment Processing Services,middle,2021,2022-02-18,0001123360-22-000007,tenk_management_discussion,HIGH,10861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,ok
GPN,Global Payments,Financials,Transaction & Payment Processing Services,middle,2022,2023-02-17,0001123360-23-000009,tenk_management_discussion,HIGH,11842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,ok
GPN,Global Payments,Financials,Transaction & Payment Processing Services,middle,2023,2024-02-14,0001123360-24-000004,tenk_management_discussion,HIGH,11571.0,1.0,0.0864,1.0,0.0864,1.0,0.0864,1.0,0.0341,ok
GPN,Global Payments,Financials,Transaction & Payment Processing Services,middle,2024,2025-02-14,0001123360-25-000011,tenk_management_discussion,HIGH,12743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,ok
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,control,2018,2019-02-22,0001609711-19-000012,tenk_management_discussion,HIGH,9085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,ok
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,control,2019,2020-02-21,0001609711-20-000022,tenk_management_discussion,HIGH,7850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,ok
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,control,2020,2021-02-19,0001609711-21-000017,tenk_management_discussion,HIGH,7429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,ok
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,control,2021,2022-02-17,0001609711-22-000024,tenk_management_discussion,HIGH,7066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,ok
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,control,2022,2023-02-16,0001609711-23-000031,tenk_management_discussion,HIGH,7664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,ok
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,control,2023,2024-02-29,0001609711-24-000022,tenk_management_discussion,HIGH,7133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,ok
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,control,2024,2025-02-20,0001609711-25-000023,tenk_management_discussion,HIGH,6512.0,3.0,0.4607,1.0,0.1536,0.0,0.0,2.0,0.0135,ok
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,middle,2018,2019-02-13,0000045012-19-000044,tenk_management_discussion,HIGH,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,ok
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,middle,2019,2020-02-11,0000045012-20-000031,tenk_management_discussion,HIGH,7233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,ok
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,middle,2020,2021-02-05,0000045012-21-000009,tenk_management_discussion,HIGH,7044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,ok
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,middle,2021,2022-02-04,0000045012-22-000013,tenk_management_discussion,HIGH,6374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,ok
